USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           2  0.0  0.0      0     0 ?        S    09:14   0:00 [kthreadd]
root        1072  0.0  0.1 1556104 25016 ?       Ssl  09:15   0:00 /usr/sbin/libvirtd
root        1074  0.0  0.1 121288 23296 ?        Ssl  09:15   0:00 /usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal
root        1075  0.0  0.0  15436  9216 ?        Ss   09:15   0:00 sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
root        1225  0.0  0.0 245552  9088 ?        Ssl  09:15   0:00 /usr/libexec/upowerd
libvirt+    1282  0.0  0.0  10112  2436 ?        S    09:15   0:00 /usr/sbin/dnsmasq --conf-file=/var/lib/libvirt/dnsmasq/default.conf --leasefile-ro --dhcp-script=/usr/lib/libvirt/libvirt_leaseshelper
root        1283  0.0  0.0  10084   900 ?        S    09:15   0:00  \_ /usr/sbin/dnsmasq --conf-file=/var/lib/libvirt/dnsmasq/default.conf --leasefile-ro --dhcp-script=/usr/lib/libvirt/libvirt_leaseshelper
root        1670  0.0  0.0 306796  7644 ?        SLsl 09:15   0:00 /usr/sbin/lightdm
root        1678  4.0  0.7 2584920 122672 tty7   Ssl+ 09:15   2:43  \_ /usr/lib/xorg/Xorg -core :0 -seat seat0 -auth /var/run/lightdm/root/:0 -nolisten tcp vt7 -novtswitch
root        2218  0.0  0.0 162948 10008 ?        Sl   09:15   0:00  \_ lightdm --session-child 12 19
ben         2799  0.0  0.0 226140 15872 ?        Ssl  09:43   0:00      \_ /usr/libexec/gnome-session-binary --session=ubuntu LANGUAGE=en_US:en USER=ben LC_TIME=zh_CN.UTF-8 XDG_SEAT=seat0 XDG_SESSION_TYPE=x11 SHLVL=0 HOME=/home/ben DESKTOP_SESSION=ubuntu GTK_MODULES=gail:atk-bridge XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 GNOME_SHELL_SESSION_MODE=ubuntu LC_MONETARY=zh_CN.UTF-8 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus LIBVIRT_DEFAULT_URI=qemu:///system GTK_IM_MODULE=fcitx LOGNAME=ben XDG_SESSION_CLASS=user XDG_SESSION_ID=c2 PATH=/home/ben/.cargo/bin:/home/ben/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US PAPERSIZE=a4 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 LC_ADDRESS=zh_CN.UTF-8 XDG_RUNTIME_DIR=/run/user/1000 DISPLAY=:0 LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=ubuntu:GNOME LC_TELEPHONE=zh_CN.UTF-8 XMODIFIERS=@im=fcitx XDG_SESSION_DESKTOP=ubuntu XAUTHORITY=/home/ben/.Xauthority XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/ben SHELL=/usr/bin/zsh LC_NAME=zh_CN.UTF-8 QT_ACCESSIBILITY=1 GDMSESSION=ubuntu LC_MEASUREMENT=zh_CN.UTF-8 GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 LC_IDENTIFICATION=zh_CN.UTF-8 QT_IM_MODULE=fcitx XDG_VTNR=7 PWD=/home/ben XDG_CONFIG_DIRS=/etc/xdg/xdg-ubuntu:/etc/xdg CLUTTER_IM_MODULE=fcitx XDG_DATA_DIRS=/usr/share/ubuntu:/usr/share/gnome:/usr/local/share:/usr/share:/var/lib/snapd/desktop LC_NUMERIC=zh_CN.UTF-8 LC_PAPER=zh_CN.UTF-8
root        1681  0.0  0.0  11868  2176 tty1     Ss+  09:15   0:00 /sbin/agetty -o -p -- \u --noclear tty1 linux
root        1737  0.0  0.0 172064 11136 ?        Ssl  09:15   0:00 /usr/sbin/cups-browsed
root        1741  0.0  0.4 2786060 72524 ?       Ssl  09:15   0:00 /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
kernoops    1749  0.0  0.0  13096  2192 ?        Ss   09:15   0:00 /usr/sbin/kerneloops --test
kernoops    1757  0.0  0.0  13096  2072 ?        Ss   09:15   0:00 /usr/sbin/kerneloops
rtkit       1770  0.0  0.0 154004  3328 ?        SNsl 09:15   0:00 /usr/libexec/rtkit-daemon
colord      2194  0.0  0.0 863752 14136 ?        Ssl  09:15   0:00 /usr/libexec/colord
ben         2713  0.0  0.0  18344 11008 ?        Ss   09:43   0:00 /lib/systemd/systemd --user LANG=en_US.UTF-8 LANGUAGE=en_US:en LC_ADDRESS=zh_CN.UTF-8 LC_IDENTIFICATION=zh_CN.UTF-8 LC_MEASUREMENT=zh_CN.UTF-8 LC_MONETARY=zh_CN.UTF-8 LC_NAME=zh_CN.UTF-8 LC_NUMERIC=zh_CN.UTF-8 LC_PAPER=zh_CN.UTF-8 LC_TELEPHONE=zh_CN.UTF-8 LC_TIME=zh_CN.UTF-8 PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/snap/bin NOTIFY_SOCKET=/run/systemd/notify HOME=/home/ben LOGNAME=ben USER=ben SHELL=/usr/bin/zsh INVOCATION_ID=d974746b9b90427782ed3da866912b08 JOURNAL_STREAM=8:20979 SYSTEMD_EXEC_PID=2713 XDG_RUNTIME_DIR=/run/user/1000
ben         2977  8.7  1.7 6410532 287960 ?      Ssl  09:43   3:29  \_ /usr/bin/gnome-shell HOME=/home/ben LANG=en_US.UTF-8 LANGUAGE=en_US:en LC_ADDRESS=zh_CN.UTF-8 LC_IDENTIFICATION=zh_CN.UTF-8 LC_MEASUREMENT=zh_CN.UTF-8 LC_MONETARY=zh_CN.UTF-8 LC_NAME=zh_CN.UTF-8 LC_NUMERIC=zh_CN.UTF-8 LC_PAPER=zh_CN.UTF-8 LC_TELEPHONE=zh_CN.UTF-8 LC_TIME=zh_CN.UTF-8 LOGNAME=ben PATH=/home/ben/.cargo/bin:/home/ben/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin SHELL=/usr/bin/zsh SYSTEMD_EXEC_PID=2977 USER=ben XDG_RUNTIME_DIR=/run/user/1000 GTK_MODULES=gail:atk-bridge QT_ACCESSIBILITY=1 XDG_DATA_DIRS=/usr/share/ubuntu:/usr/share/gnome:/usr/local/share:/usr/share:/var/lib/snapd/desktop CLUTTER_IM_MODULE=fcitx DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus DESKTOP_SESSION=ubuntu DISPLAY=:0 GDMSESSION=ubuntu GDM_LANG=en_US GNOME_DESKTOP_SESSION_ID=this-is-deprecated GNOME_SHELL_SESSION_MODE=ubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 GTK_IM_MODULE=fcitx IM_CONFIG_PHASE=1 LIBVIRT_DEFAULT_URI=qemu:///system PAPERSIZE=a4 PWD=/home/ben QT_IM_MODULE=fcitx SESSION_MANAGER=local/ben-Alienware-x15-R1:@/tmp/.ICE-unix/2953,unix/ben-Alienware-x15-R1:/tmp/.ICE-unix/2953 SHLVL=0 SSH_AGENT_LAUNCHER=gnome-keyring SSH_AUTH_SOCK=/run/user/1000/keyring/ssh XAUTHORITY=/home/ben/.Xauthority XDG_CONFIG_DIRS=/etc/xdg/xdg-ubuntu:/etc/xdg XDG_CURRENT_DESKTOP=ubuntu:GNOME XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/ben XDG_MENU_PREFIX=gnome- XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 XDG_SESSION_CLASS=user XDG_SESSION_DESKTOP=ubuntu XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_SESSION_TYPE=x11 XMODIFIERS=@im=fcitx _=/usr/bin/dbus-update-activation-environment NOTIFY_SOCKET=/run/user/1000/systemd/notify MANAGERPID=2713 INVOCATION_ID=03c448ce30bf45d7ab8963db03ce20da JOURNAL_STREAM=8:9034
ben         3915  1.6  2.5 34650788 409048 ?     SLl  09:43   0:39  |   \_ /opt/google/chrome/chrome                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ben         4109  0.2  0.7 34040760 120032 ?     Sl   09:43   0:05  |   |   \_ /opt/google/chrome/chrome --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=3975 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,13468997056223485618,1288424433983333913,524288 --field-trial-handle=3,i,5059624687348067514,9128632248450908311,262144 --variations-seed-version=20250708-050052.015000 052.015000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ben         3920  0.0  0.0  11604  2176 ?        S    09:43   0:00  |   |   \_ cat SHELL=/usr/bin/zsh SESSION_MANAGER=local/ben-Alienware-x15-R1:@/tmp/.ICE-unix/2953,unix/ben-Alienware-x15-R1:/tmp/.ICE-unix/2953 QT_ACCESSIBILITY=1 XDG_CONFIG_DIRS=/etc/xdg/xdg-ubuntu:/etc/xdg SSH_AGENT_LAUNCHER=gnome-keyring XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=gnome- GNOME_DESKTOP_SESSION_ID=this-is-deprecated GTK_IM_MODULE=fcitx LANGUAGE=en_US:en LC_ADDRESS=zh_CN.UTF-8 GNOME_SHELL_SESSION_MODE=ubuntu LC_NAME=zh_CN.UTF-8 SSH_AUTH_SOCK=/run/user/1000/keyring/ssh XMODIFIERS=@im=fcitx DESKTOP_SESSION=ubuntu LC_MONETARY=zh_CN.UTF-8 GTK_MODULES=gail:atk-bridge PWD=/home/ben XDG_SESSION_DESKTOP=ubuntu LOGNAME=ben XDG_SESSION_TYPE=x11 GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 SYSTEMD_EXEC_PID=2977 XAUTHORITY=/home/ben/.Xauthority DESKTOP_STARTUP_ID=gnome-shell/Google Chrome/2977-1-ben-Alienware-x15-R1_TIME1238537 XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/ben GJS_DEBUG_TOPICS=JS ERROR;JS LOG GDM_LANG=en_US HOME=/home/ben IM_CONFIG_PHASE=1 LC_PAPER=zh_CN.UTF-8 LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=ubuntu:GNOME XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 INVOCATION_ID=03c448ce30bf45d7ab8963db03ce20da MANAGERPID=2713 CLUTTER_IM_MODULE=fcitx GJS_DEBUG_OUTPUT=stderr XDG_SESSION_CLASS=user LC_IDENTIFICATION=zh_CN.UTF-8 CHROME_WRAPPER=/opt/google/chrome/google-chrome LIBVIRT_DEFAULT_URI=qemu:///system USER=ben DISPLAY=:0 SHLVL=0 LC_TELEPHONE=zh_CN.UTF-8 QT_IM_MODULE=fcitx GNOME_DISABLE_CRASH_DIALOG=SET_BY_GOOGLE_CHROME LC_MEASUREMENT=zh_CN.UTF-8 PAPERSIZE=a4 XDG_RUNTIME_DIR=/run/user/1000 LC_TIME=zh_CN.UTF-8 JOURNAL_STREAM=8:9034 XDG_DATA_DIRS=/usr/share/ubuntu:/usr/share/gnome:/usr/local/share:/usr/share:/var/lib/snapd/desktop PATH=/home/ben/.cargo/bin:/home/ben/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDMSESSION=ubuntu DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus GIO_LAUNCHED_DESKTOP_FILE_PID=3915 GIO_LAUNCHED_DESKTOP_FILE=/usr/share/applications/google-chrome.desktop LC_NUMERIC=zh_CN.UTF-8 CHROME_VERSION_EXTRA=stable
ben         3921  0.0  0.0  11604  2176 ?        S    09:43   0:00  |   |   \_ cat SHELL=/usr/bin/zsh SESSION_MANAGER=local/ben-Alienware-x15-R1:@/tmp/.ICE-unix/2953,unix/ben-Alienware-x15-R1:/tmp/.ICE-unix/2953 QT_ACCESSIBILITY=1 XDG_CONFIG_DIRS=/etc/xdg/xdg-ubuntu:/etc/xdg SSH_AGENT_LAUNCHER=gnome-keyring XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=gnome- GNOME_DESKTOP_SESSION_ID=this-is-deprecated GTK_IM_MODULE=fcitx LANGUAGE=en_US:en LC_ADDRESS=zh_CN.UTF-8 GNOME_SHELL_SESSION_MODE=ubuntu LC_NAME=zh_CN.UTF-8 SSH_AUTH_SOCK=/run/user/1000/keyring/ssh XMODIFIERS=@im=fcitx DESKTOP_SESSION=ubuntu LC_MONETARY=zh_CN.UTF-8 GTK_MODULES=gail:atk-bridge PWD=/home/ben XDG_SESSION_DESKTOP=ubuntu LOGNAME=ben XDG_SESSION_TYPE=x11 GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 SYSTEMD_EXEC_PID=2977 XAUTHORITY=/home/ben/.Xauthority DESKTOP_STARTUP_ID=gnome-shell/Google Chrome/2977-1-ben-Alienware-x15-R1_TIME1238537 XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/ben GJS_DEBUG_TOPICS=JS ERROR;JS LOG GDM_LANG=en_US HOME=/home/ben IM_CONFIG_PHASE=1 LC_PAPER=zh_CN.UTF-8 LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=ubuntu:GNOME XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 INVOCATION_ID=03c448ce30bf45d7ab8963db03ce20da MANAGERPID=2713 CLUTTER_IM_MODULE=fcitx GJS_DEBUG_OUTPUT=stderr XDG_SESSION_CLASS=user LC_IDENTIFICATION=zh_CN.UTF-8 CHROME_WRAPPER=/opt/google/chrome/google-chrome LIBVIRT_DEFAULT_URI=qemu:///system USER=ben DISPLAY=:0 SHLVL=0 LC_TELEPHONE=zh_CN.UTF-8 QT_IM_MODULE=fcitx GNOME_DISABLE_CRASH_DIALOG=SET_BY_GOOGLE_CHROME LC_MEASUREMENT=zh_CN.UTF-8 PAPERSIZE=a4 XDG_RUNTIME_DIR=/run/user/1000 LC_TIME=zh_CN.UTF-8 JOURNAL_STREAM=8:9034 XDG_DATA_DIRS=/usr/share/ubuntu:/usr/share/gnome:/usr/local/share:/usr/share:/var/lib/snapd/desktop PATH=/home/ben/.cargo/bin:/home/ben/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDMSESSION=ubuntu DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus GIO_LAUNCHED_DESKTOP_FILE_PID=3915 GIO_LAUNCHED_DESKTOP_FILE=/usr/share/applications/google-chrome.desktop LC_NUMERIC=zh_CN.UTF-8 CHROME_VERSION_EXTRA=stable
ben         3988  0.0  0.3 34215996 61696 ?      S    09:43   0:00  |   |   \_ /opt/google/chrome/chrome --type=zygote --no-zygote-sandbox --crashpad-handler-pid=3975 --enable-crash-reporter=, --change-stack-guard-on-fork=enable                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ben         4103  1.0  1.2 34775160 198948 ?     Sl   09:43   0:26  |   |   |   \_ /opt/google/chrome/chrome --type=gpu-process --crashpad-handler-pid=3975 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,8999371056966182817,8255296812544267581,262144 --field-trial-handle=3,i,5059624687348067514,9128632248450908311,262144 --variations-seed-version=20250708-050052.015000 es=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,8999371056966182817,8255296812544267581,262144 --field-trial-handle=3,i,5059624687348067514,9128632248450908311,262144 --variations-seed-version=20250708-050052.015000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
